label,pt_0_x,pt_0_y,pt_1_x,pt_1_y,pt_2_x,pt_2_y,pt_3_x,pt_3_y,pt_4_x,pt_4_y,pt_5_x,pt_5_y,pt_6_x,pt_6_y,pt_7_x,pt_7_y,pt_8_x,pt_8_y,pt_9_x,pt_9_y,pt_10_x,pt_10_y,pt_11_x,pt_11_y,pt_12_x,pt_12_y,pt_13_x,pt_13_y,pt_14_x,pt_14_y,pt_15_x,pt_15_y,pt_16_x,pt_16_y
0,288.5859069824219,241.62460327148438,321.33441162109375,223.81736755371094,277.0230712890625,224.4052734375,381.23846435546875,263.7106018066406,266.1207275390625,256.339111328125,461.7041015625,421.358642578125,191.70858764648438,419.26641845703125,509.52197265625,480.0,153.7782745361328,480.0,452.5359802246094,470.4051208496094,214.29986572265625,480.0,374.50091552734375,480.0,212.96542358398438,480.0,391.343994140625,480.0,285.9350280761719,480.0,323.9292907714844,480.0,366.3215026855469,480.0
0,285.9516906738281,241.40093994140625,318.3893127441406,223.33685302734375,275.1084289550781,224.93768310546875,379.0075378417969,262.99176025390625,266.3072814941406,257.38946533203125,461.30615234375,420.3194580078125,191.67538452148438,420.8400573730469,507.29656982421875,480.0,153.7690887451172,480.0,451.5037536621094,468.9746398925781,214.30368041992188,480.0,373.6612854003906,480.0,212.74249267578125,480.0,388.83746337890625,480.0,285.8137512207031,480.0,319.69500732421875,480.0,367.4840087890625,480.0
0,284.96136474609375,242.16366577148438,317.6628112792969,223.95652770996094,274.5562744140625,225.2608642578125,378.7452087402344,263.18292236328125,266.3450622558594,256.637451171875,461.41815185546875,421.0563049316406,191.38726806640625,420.8960876464844,507.78741455078125,480.0,155.7239532470703,480.0,451.01898193359375,468.57537841796875,219.92088317871094,480.0,373.9452819824219,480.0,212.5576171875,480.0,389.496337890625,480.0,285.8739318847656,480.0,318.86297607421875,480.0,367.1391906738281,480.0
0,284.4345397949219,242.10491943359375,317.26947021484375,223.9609375,274.0102233886719,225.4761962890625,378.8366394042969,263.63800048828125,266.0250244140625,257.5274658203125,461.317626953125,421.19085693359375,192.06556701660156,421.798095703125,506.707275390625,480.0,156.76748657226562,480.0,449.420654296875,469.786865234375,219.3531036376953,480.0,373.9646301269531,480.0,213.24578857421875,480.0,387.987548828125,480.0,286.65643310546875,480.0,317.49310302734375,480.0,368.5339050292969,480.0
0,283.4218444824219,241.06796264648438,316.36907958984375,223.809326171875,273.8271484375,224.56890869140625,378.0028991699219,264.8568115234375,266.98077392578125,256.8775329589844,460.26153564453125,421.549072265625,192.38949584960938,420.92535400390625,507.46258544921875,480.0,155.62051391601562,480.0,448.2637939453125,468.2535400390625,222.39028930664062,480.0,374.7777099609375,480.0,214.9482879638672,480.0,387.6171569824219,480.0,287.7958984375,480.0,318.2442626953125,480.0,368.8355407714844,480.0
0,283.2825012207031,241.05215454101562,315.4212951660156,222.68556213378906,273.38623046875,224.84075927734375,377.11212158203125,262.1031188964844,266.08642578125,257.3443908691406,458.60205078125,420.29376220703125,191.72140502929688,422.01470947265625,505.361572265625,480.0,153.10269165039062,480.0,444.975830078125,468.65264892578125,213.11460876464844,480.0,378.16650390625,480.0,217.25515747070312,480.0,389.3367919921875,480.0,271.1793518066406,480.0,342.6610107421875,472.67059326171875,359.79046630859375,476.3772888183594
0,282.8283386230469,241.34158325195312,315.0386657714844,222.86172485351562,272.9311218261719,225.35781860351562,377.105712890625,262.1787414550781,266.0412292480469,258.0365295410156,458.87542724609375,419.7294006347656,192.24148559570312,421.03070068359375,507.09442138671875,480.0,149.56466674804688,480.0,447.8153381347656,468.9113464355469,201.8372802734375,480.0,377.84783935546875,480.0,217.22361755371094,480.0,390.6061096191406,480.0,271.4569396972656,480.0,346.4765625,471.86767578125,360.38470458984375,476.1597900390625
0,282.6221923828125,240.65296936035156,314.614013671875,222.6314239501953,273.02301025390625,224.93309020996094,376.2813720703125,262.51983642578125,266.5218505859375,257.9782409667969,458.493896484375,419.66522216796875,191.71185302734375,420.40478515625,506.96826171875,480.0,148.4848175048828,480.0,449.004638671875,469.0982666015625,201.36212158203125,480.0,376.961181640625,480.0,216.3804168701172,480.0,389.412353515625,480.0,270.55645751953125,480.0,344.3025817871094,471.0972595214844,359.810302734375,475.0121154785156
0,282.36676025390625,240.71771240234375,314.1037292480469,222.4134979248047,272.6025390625,225.5026092529297,376.147705078125,262.230224609375,266.28204345703125,259.3262939453125,458.7405090332031,419.41107177734375,192.1459197998047,423.2359924316406,508.24346923828125,480.0,152.14910888671875,480.0,451.03692626953125,467.8887023925781,214.58126831054688,480.0,378.5109558105469,480.0,217.90988159179688,480.0,391.38623046875,480.0,273.5153503417969,480.0,348.53857421875,469.5574035644531,363.4366149902344,475.921142578125
0,331.29730224609375,238.80963134765625,354.83807373046875,219.7487030029297,305.17108154296875,218.88348388671875,389.250732421875,252.11488342285156,267.6885070800781,253.2627716064453,464.88690185546875,412.2656555175781,191.38385009765625,404.8834228515625,507.44622802734375,480.0,158.49603271484375,480.0,451.552490234375,474.67291259765625,198.77597045898438,480.0,375.84100341796875,480.0,214.07122802734375,480.0,393.844970703125,480.0,278.06744384765625,480.0,297.28271484375,478.6238098144531,346.2308654785156,480.0
0,331.94464111328125,237.7135772705078,354.7515563964844,218.7774658203125,305.6767272949219,218.32896423339844,388.604248046875,251.37448120117188,268.33587646484375,253.72586059570312,465.0887756347656,411.689697265625,192.49774169921875,405.4133605957031,509.460693359375,480.0,157.9080352783203,480.0,453.2376708984375,474.36407470703125,198.8492431640625,480.0,376.3402099609375,480.0,215.29800415039062,480.0,394.6163330078125,480.0,279.616943359375,480.0,298.86126708984375,477.8608093261719,346.3693542480469,480.0
0,333.01995849609375,239.1482391357422,355.7844543457031,219.73239135742188,306.3529968261719,219.31741333007812,389.36328125,251.3642578125,268.227783203125,253.86569213867188,465.34771728515625,413.0273742675781,192.72262573242188,406.3869934082031,509.45343017578125,480.0,160.71395874023438,480.0,451.68121337890625,475.54010009765625,205.82418823242188,480.0,376.3748779296875,480.0,215.1044158935547,480.0,394.31292724609375,480.0,279.0908203125,480.0,297.48065185546875,480.0,344.9305419921875,480.0
0,333.18438720703125,239.40768432617188,355.9291687011719,220.46969604492188,306.43194580078125,219.76124572753906,389.32989501953125,252.46173095703125,267.9643249511719,254.42849731445312,464.6522216796875,413.3180236816406,193.49374389648438,405.9134826660156,509.11212158203125,480.0,159.6794891357422,480.0,452.334716796875,475.002685546875,205.43295288085938,480.0,376.7498474121094,480.0,216.81295776367188,480.0,392.3505859375,480.0,281.66064453125,480.0,294.4888000488281,478.0589599609375,346.5433044433594,480.0
0,333.0298156738281,240.80096435546875,356.2991943359375,221.36044311523438,307.21942138671875,220.72206115722656,390.3185119628906,252.38360595703125,270.1887512207031,253.70193481445312,464.8477478027344,412.9015808105469,193.46475219726562,403.3304443359375,507.59063720703125,480.0,154.5720977783203,480.0,452.237548828125,473.31146240234375,194.8115234375,480.0,376.2403869628906,480.0,215.52163696289062,480.0,396.4266357421875,480.0,279.49267578125,480.0,304.94854736328125,480.0,346.6531982421875,480.0
0,334.1673583984375,240.47886657714844,357.82757568359375,222.52978515625,308.6328430175781,220.72705078125,391.0353088378906,255.80697631835938,271.18304443359375,254.89251708984375,464.3209228515625,413.2645263671875,190.8333740234375,401.6299133300781,508.59869384765625,480.0,143.6908721923828,480.0,451.5157775878906,471.2295227050781,175.40005493164062,477.17303466796875,374.15313720703125,480.0,211.92086791992188,480.0,398.15020751953125,480.0,275.6534729003906,480.0,310.66473388671875,480.0,342.6027526855469,480.0
0,334.194580078125,238.86141967773438,357.3548278808594,221.34341430664062,308.7915954589844,219.9005126953125,390.53448486328125,255.01959228515625,271.7771301269531,254.86282348632812,464.18572998046875,411.9259338378906,191.47320556640625,400.2474060058594,508.20880126953125,480.0,143.00973510742188,480.0,455.2156066894531,472.0457763671875,178.4659423828125,476.4548645019531,374.95794677734375,480.0,213.33609008789062,480.0,399.4931640625,480.0,278.8870544433594,480.0,313.4642028808594,480.0,346.9697265625,480.0
0,334.9457702636719,238.11813354492188,358.4869384765625,221.1980438232422,309.68914794921875,218.82742309570312,391.28369140625,256.35162353515625,271.9781494140625,254.46875,465.3294677734375,414.509521484375,187.76901245117188,402.02117919921875,509.48040771484375,480.0,136.81907653808594,480.0,451.560302734375,471.16107177734375,168.8660125732422,472.0694885253906,371.582763671875,480.0,207.0250244140625,480.0,396.84674072265625,480.0,272.8462829589844,480.0,308.67822265625,480.0,341.33355712890625,480.0
0,334.53948974609375,237.42758178710938,358.85198974609375,220.18084716796875,308.2593994140625,218.13128662109375,392.1321716308594,256.0046081542969,269.4787292480469,254.98324584960938,462.89990234375,412.65966796875,186.7666473388672,403.83172607421875,511.22479248046875,480.0,138.84756469726562,480.0,455.7138671875,477.49365234375,174.46975708007812,480.0,371.750732421875,480.0,208.09945678710938,480.0,391.9366455078125,480.0,263.9744873046875,480.0,318.02984619140625,469.27020263671875,340.1048583984375,476.6683349609375
0,336.1639404296875,236.22604370117188,358.97808837890625,220.96575927734375,309.7665710449219,217.11962890625,389.7435302734375,258.3551330566406,269.4882507324219,254.46469116210938,461.86492919921875,415.0206604003906,191.85618591308594,403.2507629394531,509.9310302734375,480.0,151.37059020996094,480.0,456.00048828125,473.91949462890625,193.1661376953125,480.0,375.8962097167969,480.0,216.33975219726562,480.0,394.0877990722656,480.0,280.82159423828125,480.0,303.58795166015625,480.0,346.17724609375,480.0
0,339.0979309082031,236.1075897216797,360.8773498535156,220.78326416015625,311.8226013183594,217.49615478515625,389.9159240722656,257.827880859375,270.28814697265625,255.86343383789062,461.8930358886719,413.28668212890625,191.53268432617188,401.875,509.99456787109375,480.0,149.4273681640625,480.0,457.5936584472656,473.53118896484375,190.4813232421875,480.0,374.76678466796875,480.0,215.33395385742188,480.0,394.85784912109375,480.0,281.2477722167969,480.0,303.67822265625,480.0,347.02484130859375,480.0
0,356.3958740234375,234.19467163085938,372.22918701171875,217.5166015625,323.7719421386719,215.64486694335938,391.3828125,251.08778381347656,270.2091064453125,255.57618713378906,461.5654296875,413.40130615234375,191.56008911132812,404.4788818359375,509.35107421875,480.0,146.94732666015625,480.0,460.8853759765625,473.6159973144531,188.30996704101562,480.0,381.0513610839844,480.0,222.0115966796875,480.0,400.06640625,480.0,287.0089416503906,480.0,301.6058044433594,468.71453857421875,343.9942932128906,480.0
0,364.77496337890625,233.40228271484375,375.83782958984375,214.73556518554688,330.86163330078125,215.62879943847656,388.777587890625,244.05728149414062,274.2378845214844,255.29830932617188,462.91925048828125,410.0789489746094,193.1726531982422,404.83392333984375,512.229736328125,480.0,146.5535430908203,480.0,462.72796630859375,473.8607482910156,192.87588500976562,480.0,384.9611511230469,480.0,226.17410278320312,480.0,407.768310546875,480.0,292.4381408691406,480.0,307.1751708984375,458.86151123046875,346.31866455078125,480.0
0,377.29156494140625,237.30703735351562,388.00579833984375,219.81588745117188,343.5769348144531,216.56454467773438,395.38372802734375,250.032470703125,279.01116943359375,252.4404296875,461.00048828125,415.7757568359375,193.33966064453125,407.1730651855469,512.51708984375,480.0,147.0511016845703,480.0,456.74188232421875,468.12030029296875,192.75082397460938,480.0,385.8736877441406,480.0,227.51670837402344,480.0,402.224609375,480.0,291.6744079589844,480.0,301.21624755859375,462.78607177734375,342.1790466308594,479.07684326171875
0,382.83905029296875,234.1282196044922,389.58642578125,217.99053955078125,348.3122253417969,215.2937469482422,390.56610107421875,250.1781005859375,280.6986389160156,255.05133056640625,462.32470703125,417.34368896484375,190.64373779296875,408.4896240234375,515.9371948242188,480.0,143.37503051757812,480.0,460.5772705078125,468.9620361328125,190.85775756835938,480.0,388.4040222167969,480.0,227.7300262451172,480.0,403.5455627441406,480.0,289.51806640625,480.0,299.1627197265625,458.6058349609375,342.05419921875,480.0
0,382.99041748046875,232.88343811035156,388.99298095703125,216.90623474121094,348.77789306640625,214.88751220703125,389.67132568359375,248.8106689453125,282.7030944824219,255.25767517089844,462.95416259765625,416.57147216796875,192.68487548828125,408.15863037109375,514.937255859375,480.0,143.84466552734375,480.0,459.1316833496094,469.3565979003906,191.9159393310547,480.0,388.9544677734375,480.0,228.83470153808594,480.0,405.09271240234375,480.0,289.0138854980469,480.0,302.05255126953125,457.75543212890625,340.6171875,480.0
0,388.0292053222656,233.3778076171875,392.23931884765625,216.7033233642578,353.38836669921875,215.66732788085938,390.0891418457031,247.17721557617188,286.1439208984375,255.9377899169922,464.62396240234375,417.0295104980469,194.20497131347656,408.8935852050781,514.2122802734375,480.0,144.73837280273438,480.0,461.11920166015625,467.7739562988281,197.7786407470703,480.0,390.0161437988281,480.0,230.05996704101562,480.0,403.02587890625,480.0,288.1847229003906,480.0,297.2108459472656,453.486328125,340.48583984375,480.0
0,390.4678955078125,232.75807189941406,393.3232727050781,216.34413146972656,355.5999450683594,215.91064453125,389.1375427246094,246.83673095703125,287.9666442871094,257.27606201171875,464.0673522949219,416.1407775878906,195.92276000976562,408.1319885253906,513.2326049804688,480.0,145.45802307128906,480.0,461.09234619140625,467.7782287597656,197.92481994628906,480.0,389.2257080078125,480.0,230.6797637939453,480.0,401.44256591796875,480.0,286.8242492675781,480.0,296.83648681640625,450.71270751953125,339.0057067871094,480.0
0,391.20501708984375,233.2100830078125,393.7001953125,216.44967651367188,356.1263427734375,216.15457153320312,388.96710205078125,246.67166137695312,288.0055236816406,257.4798583984375,463.67474365234375,416.7460632324219,196.1959991455078,408.59344482421875,512.625244140625,480.0,146.238037109375,480.0,460.2668762207031,465.366943359375,202.99740600585938,480.0,389.17083740234375,480.0,231.18026733398438,480.0,401.41107177734375,480.0,288.44696044921875,480.0,297.02667236328125,448.4078063964844,340.83978271484375,480.0
0,391.54290771484375,232.82315063476562,394.9474182128906,216.9431610107422,356.73541259765625,215.6176300048828,390.839111328125,248.7492218017578,288.7147216796875,257.3493347167969,463.69268798828125,417.21124267578125,196.47215270996094,407.4430236816406,512.8845825195312,480.0,143.71182250976562,480.0,460.25372314453125,465.261474609375,196.32730102539062,479.9666748046875,389.1329650878906,480.0,230.97711181640625,480.0,403.6789855957031,480.0,288.6336669921875,480.0,302.70050048828125,450.9515686035156,340.784912109375,480.0
0,391.9037170410156,233.02310180664062,395.2680969238281,217.11305236816406,357.1385498046875,215.79580688476562,390.7749938964844,248.96432495117188,289.16070556640625,257.5670471191406,464.06610107421875,416.5437316894531,195.8133544921875,406.879150390625,514.875244140625,480.0,141.3564910888672,480.0,462.3355712890625,465.74993896484375,192.76597595214844,480.0,389.1960754394531,480.0,230.20663452148438,480.0,406.3334655761719,480.0,288.0920715332031,480.0,307.1828308105469,452.7846374511719,340.8191223144531,480.0
0,391.55157470703125,232.5246124267578,395.7757263183594,217.16883850097656,357.081787109375,215.15203857421875,392.373779296875,249.65872192382812,289.0023193359375,256.5607604980469,464.40240478515625,416.1822814941406,195.48895263671875,407.2032470703125,516.01904296875,480.0,145.79953002929688,480.0,464.45404052734375,466.43951416015625,202.31564331054688,480.0,388.90252685546875,480.0,229.37213134765625,480.0,405.3906555175781,480.0,288.7329406738281,480.0,304.3027648925781,452.8581848144531,341.5251159667969,480.0
0,392.2984619140625,232.48968505859375,395.65570068359375,216.74542236328125,357.46209716796875,215.34591674804688,391.3874816894531,248.74685668945312,289.30413818359375,257.2775573730469,464.7975158691406,416.8308410644531,196.36129760742188,408.05584716796875,515.19384765625,480.0,142.73080444335938,480.0,463.52227783203125,466.896728515625,194.19827270507812,480.0,390.5813293457031,480.0,231.3324737548828,480.0,406.27227783203125,480.0,287.8631591796875,480.0,305.1772155761719,452.4849853515625,338.910888671875,480.0
0,392.38421630859375,232.96420288085938,395.5721130371094,216.75863647460938,357.50665283203125,215.6612091064453,391.0762023925781,248.30809020996094,289.35693359375,257.41705322265625,465.0087890625,417.64599609375,196.71151733398438,408.2640075683594,514.9404296875,480.0,143.6053009033203,480.0,459.6510925292969,465.5931396484375,195.10012817382812,480.0,389.89422607421875,480.0,231.01422119140625,480.0,404.62738037109375,480.0,287.7822570800781,480.0,303.5824890136719,450.06134033203125,339.73602294921875,480.0
0,391.780517578125,234.05361938476562,396.02337646484375,218.5496063232422,357.6091613769531,216.02420043945312,392.1255187988281,250.5712890625,289.00164794921875,256.19610595703125,463.09613037109375,417.6061706542969,195.26702880859375,408.9571533203125,513.5958862304688,480.0,146.43386840820312,480.0,461.63970947265625,465.5982666015625,204.23736572265625,480.0,388.93145751953125,480.0,230.23672485351562,480.0,402.9115295410156,480.0,290.0092468261719,480.0,299.6056213378906,453.54400634765625,342.435302734375,479.9097595214844
0,391.2580871582031,234.67237854003906,396.32000732421875,219.2965087890625,357.40887451171875,216.3931121826172,393.5976867675781,251.43894958496094,289.29931640625,256.0328063964844,463.69488525390625,418.45831298828125,195.62046813964844,408.7883605957031,512.5352172851562,480.0,146.17990112304688,480.0,459.4017333984375,467.15948486328125,200.37060546875,480.0,388.7301330566406,480.0,229.8268280029297,480.0,402.2884216308594,480.0,289.0044250488281,480.0,299.4186706542969,453.9014892578125,341.89263916015625,478.3607177734375
0,391.24737548828125,234.50341796875,395.9318542480469,218.7536163330078,357.0295104980469,216.05270385742188,392.70672607421875,250.83651733398438,288.56536865234375,256.09283447265625,463.75933837890625,419.2984313964844,195.45880126953125,409.41619873046875,512.6216430664062,480.0,145.36279296875,480.0,458.63824462890625,465.95550537109375,197.18333435058594,480.0,389.3341064453125,480.0,230.35980224609375,480.0,402.29248046875,480.0,288.12884521484375,480.0,299.78216552734375,453.2158203125,341.25457763671875,478.6424865722656
0,390.46258544921875,234.38760375976562,394.9118347167969,218.55111694335938,356.53289794921875,216.22610473632812,391.93243408203125,249.789306640625,288.4360046386719,255.60897827148438,463.87213134765625,418.2480773925781,195.31723022460938,409.70458984375,513.019775390625,480.0,148.65345764160156,480.0,460.22064208984375,466.6258850097656,204.63873291015625,480.0,390.6766662597656,480.0,231.32554626464844,480.0,403.79443359375,480.0,289.62225341796875,480.0,300.1543884277344,453.0576171875,343.01507568359375,479.5700988769531
0,387.06982421875,235.2769317626953,394.4239807128906,220.8743896484375,353.97845458984375,216.19735717773438,394.55926513671875,254.1239013671875,286.3092041015625,254.30169677734375,461.45672607421875,417.7727355957031,194.80992126464844,405.9698791503906,512.8927612304688,480.0,146.18557739257812,480.0,460.1759338378906,467.62725830078125,195.70814514160156,480.0,388.4356994628906,480.0,230.1456298828125,480.0,400.091552734375,480.0,288.6903991699219,480.0,300.18524169921875,460.03167724609375,341.71734619140625,475.9501953125
0,386.8155212402344,235.15574645996094,393.2720642089844,219.68826293945312,353.3133850097656,216.13088989257812,392.9553527832031,251.56658935546875,285.54974365234375,254.33935546875,462.27423095703125,418.5361022949219,194.03701782226562,408.595703125,511.7785339355469,480.0,146.6348876953125,480.0,456.51654052734375,468.16766357421875,193.84854125976562,480.0,389.1409912109375,480.0,230.20675659179688,480.0,401.4504089355469,480.0,290.50030517578125,480.0,298.35540771484375,457.8089599609375,344.6273498535156,478.05511474609375
0,385.85107421875,234.73675537109375,391.7674255371094,219.59860229492188,352.38818359375,216.21575927734375,390.887939453125,251.939697265625,285.07806396484375,255.2822723388672,461.762939453125,418.10626220703125,194.32305908203125,408.9293518066406,512.36328125,480.0,146.5972137451172,480.0,455.5715637207031,468.6915283203125,193.06185913085938,480.0,390.44281005859375,480.0,231.99363708496094,480.0,402.6741943359375,480.0,290.96160888671875,480.0,299.4378356933594,457.5257568359375,343.6363525390625,477.623779296875
0,384.3651428222656,235.09584045410156,391.5158996582031,219.34939575195312,350.6575012207031,216.3196563720703,392.83489990234375,250.90008544921875,284.013427734375,254.7309112548828,462.95001220703125,417.4471740722656,193.70254516601562,407.4706726074219,511.0648193359375,480.0,144.17471313476562,480.0,455.6395263671875,470.26702880859375,184.72891235351562,480.0,389.5206298828125,480.0,230.3076629638672,480.0,401.4254150390625,480.0,290.1412658691406,480.0,296.929443359375,460.03839111328125,343.9892578125,480.0
0,369.38458251953125,234.68141174316406,383.4504089355469,219.29647827148438,337.3978576660156,214.40847778320312,395.5302429199219,253.87481689453125,278.0506591796875,252.3434600830078,461.5738525390625,416.6627502441406,191.74609375,404.6802673339844,513.5845947265625,480.0,141.6586151123047,480.0,455.383544921875,470.0595703125,175.94058227539062,478.27789306640625,381.55426025390625,480.0,221.992431640625,480.0,403.05450439453125,480.0,289.2911682128906,480.0,308.09942626953125,477.32598876953125,345.0459899902344,480.0
0,362.06158447265625,233.34255981445312,378.03265380859375,218.57296752929688,330.9601135253906,214.18016052246094,394.66827392578125,255.035888671875,276.9384460449219,254.15016174316406,460.55810546875,415.4848327636719,192.68824768066406,403.7828369140625,509.23974609375,480.0,141.59315490722656,480.0,453.6070556640625,469.2650451660156,179.1724395751953,478.47216796875,376.6024475097656,480.0,218.54568481445312,480.0,402.0699157714844,480.0,289.4718017578125,480.0,309.7813720703125,472.81396484375,346.8455810546875,480.0
0,359.5162353515625,231.82809448242188,376.0,217.50567626953125,329.0357360839844,213.2940673828125,394.197998046875,254.89492797851562,277.3648681640625,254.1658935546875,460.250244140625,414.21441650390625,194.25827026367188,401.9338073730469,510.0419006347656,480.0,140.1566162109375,480.0,457.2192077636719,469.7142639160156,176.1470947265625,478.4799499511719,375.76849365234375,480.0,218.82781982421875,480.0,403.3939208984375,480.0,290.3502197265625,480.0,316.57611083984375,473.9998779296875,348.9324645996094,480.0
0,355.1080322265625,232.3924560546875,373.71868896484375,218.2724609375,325.1036376953125,213.9842529296875,395.52008056640625,257.1974182128906,276.1315002441406,255.72512817382812,461.7136535644531,415.07958984375,193.66622924804688,402.7498474121094,508.9894104003906,480.0,143.37359619140625,480.0,458.50970458984375,471.3858642578125,180.97540283203125,480.0,375.1964111328125,480.0,216.77703857421875,480.0,402.64276123046875,480.0,286.5874938964844,480.0,316.88885498046875,477.4195556640625,348.935546875,480.0
0,354.14599609375,231.29061889648438,372.2756042480469,217.29953002929688,324.45111083984375,213.23635864257812,393.98388671875,256.37646484375,276.1571350097656,255.46083068847656,461.3507995605469,415.25152587890625,194.146240234375,405.07696533203125,509.44415283203125,480.0,145.04449462890625,480.0,456.2586975097656,470.281982421875,184.30487060546875,480.0,375.97137451171875,480.0,217.9462890625,480.0,403.78228759765625,480.0,288.0564270019531,480.0,317.9830322265625,476.7739562988281,348.97113037109375,480.0
0,353.48150634765625,231.7421875,371.8809814453125,217.04190063476562,323.3734436035156,213.91567993164062,394.798095703125,255.6616668701172,275.7518310546875,256.65869140625,462.4451904296875,414.6596374511719,195.567626953125,403.45361328125,507.8765869140625,480.0,143.40536499023438,480.0,454.6430358886719,469.81634521484375,177.11734008789062,480.0,375.96710205078125,480.0,218.48226928710938,480.0,403.2745666503906,480.0,288.53924560546875,480.0,318.3716735839844,477.5882263183594,350.3302001953125,480.0
0,353.396728515625,231.67404174804688,372.05230712890625,217.4986572265625,323.69073486328125,213.8048553466797,394.8588562011719,256.7563781738281,276.19891357421875,256.42547607421875,462.40667724609375,414.9752197265625,194.14292907714844,403.4049072265625,508.66143798828125,480.0,140.80145263671875,480.0,455.17816162109375,469.5881042480469,176.74252319335938,480.0,375.18243408203125,480.0,216.86143493652344,480.0,402.294189453125,480.0,287.14996337890625,480.0,317.0196533203125,478.6534118652344,349.2702331542969,480.0
0,353.0471496582031,231.328125,371.7355651855469,217.45510864257812,323.1966247558594,213.81256103515625,394.7777404785156,257.26287841796875,275.7746887207031,257.06927490234375,461.65728759765625,414.98699951171875,194.91766357421875,403.2151794433594,508.1197814941406,480.0,145.12924194335938,480.0,457.50689697265625,469.8107604980469,185.62594604492188,480.0,374.7203063964844,480.0,217.27102661132812,480.0,401.73797607421875,480.0,287.5971374511719,480.0,317.9136657714844,478.2366638183594,350.69976806640625,480.0
0,352.7301330566406,231.32009887695312,371.3894958496094,217.60943603515625,323.0729064941406,213.88494873046875,394.4602966308594,257.860107421875,275.9326477050781,257.5657958984375,462.27392578125,416.01898193359375,194.2889404296875,403.6732482910156,507.17901611328125,480.0,143.44577026367188,480.0,452.7172546386719,467.7764892578125,181.06515502929688,478.3587646484375,373.7810974121094,480.0,215.66009521484375,480.0,400.02020263671875,480.0,285.4616394042969,480.0,314.948486328125,475.64630126953125,349.21173095703125,480.0
0,351.82080078125,231.2738800048828,370.72607421875,217.4989013671875,322.2939147949219,213.96490478515625,394.4501953125,257.9710388183594,275.84503173828125,257.9398498535156,463.13751220703125,416.44854736328125,194.64996337890625,403.68505859375,507.3345947265625,480.0,143.2279052734375,480.0,452.7698059082031,469.1739196777344,176.81053161621094,478.32171630859375,375.122314453125,480.0,216.76983642578125,480.0,401.4882507324219,480.0,286.2675476074219,480.0,317.08843994140625,475.8000793457031,351.22943115234375,480.0
0,340.2438049316406,231.4286651611328,361.9683837890625,218.74444580078125,313.9409484863281,215.1259765625,391.79022216796875,261.1617736816406,274.49609375,258.7374267578125,463.7102355957031,415.13348388671875,195.52687072753906,403.8428955078125,509.8597412109375,480.0,144.0213165283203,480.0,453.89263916015625,470.0422668457031,174.4952392578125,476.5716552734375,375.4782409667969,480.0,217.7274169921875,480.0,396.2337341308594,480.0,286.4761657714844,480.0,311.28466796875,479.5821838378906,352.78424072265625,480.0
0,336.41229248046875,230.57737731933594,359.0743103027344,217.62026977539062,310.88787841796875,214.8221893310547,391.65863037109375,260.59130859375,273.7824401855469,258.90472412109375,463.49908447265625,414.14910888671875,196.03759765625,403.6563415527344,506.99212646484375,480.0,145.8293914794922,480.0,453.43145751953125,470.8096923828125,177.59788513183594,476.9979553222656,374.29071044921875,480.0,216.91160583496094,480.0,395.9720764160156,480.0,287.1764831542969,480.0,312.817626953125,478.01226806640625,354.4762268066406,480.0
0,311.51971435546875,234.6085205078125,339.6236877441406,219.1903839111328,294.2936096191406,217.8843231201172,385.95947265625,259.4421081542969,271.5838317871094,253.52883911132812,464.0389099121094,415.4749450683594,192.7127685546875,404.22650146484375,509.1817321777344,480.0,142.4644775390625,480.0,451.3321533203125,472.92510986328125,178.13931274414062,479.8818664550781,371.818603515625,480.0,210.56378173828125,480.0,391.1777648925781,480.0,279.5114440917969,480.0,317.9211120605469,480.0,354.87017822265625,480.0
0,307.1371154785156,235.8750457763672,335.747314453125,218.87054443359375,290.66497802734375,219.60281372070312,385.3252868652344,257.7388916015625,270.9508361816406,254.7664794921875,465.286865234375,415.5729675292969,193.26519775390625,405.55291748046875,512.50634765625,480.0,141.42295837402344,480.0,458.13330078125,473.7849426269531,178.9481658935547,480.0,372.413330078125,480.0,210.14276123046875,480.0,396.80810546875,480.0,280.2509765625,480.0,331.2896728515625,480.0,357.2192077636719,480.0
0,291.7478332519531,236.56729125976562,323.52410888671875,217.16659545898438,278.38250732421875,221.1056365966797,383.3257751464844,255.77786254882812,267.0907897949219,255.94532775878906,462.54473876953125,414.26318359375,195.10836791992188,410.031494140625,509.09747314453125,480.0,142.07791137695312,480.0,452.1028747558594,472.1563720703125,180.81076049804688,480.0,372.4166259765625,480.0,212.33267211914062,480.0,388.7254638671875,480.0,270.8779296875,480.0,348.2862243652344,472.24066162109375,359.669677734375,480.0
0,290.20306396484375,238.33486938476562,321.77740478515625,218.50454711914062,277.417724609375,222.80087280273438,381.997802734375,255.91473388671875,267.7646789550781,256.3250427246094,465.3777160644531,416.5849304199219,196.33111572265625,409.5461730957031,509.64605712890625,480.0,138.2083740234375,480.0,453.987060546875,472.37493896484375,168.12252807617188,478.3674011230469,373.933349609375,480.0,213.25669860839844,480.0,394.56622314453125,480.0,281.493896484375,480.0,339.6416015625,480.0,361.026611328125,480.0
